City_ID,City,Lat,Lng,Max Temp,Humidity,Cloudiness,Wind Speed,Country,Date
1102,rodna,47.4167,24.8167,288.36,99,100,1.8,RO,1690424489
1103,batesburg-leesville,33.9101,-81.5373,301.32,74,82,2.78,US,1690424489
1104,nantucket,41.2835,-70.0995,297.59,96,5,6.52,US,1690424227
1105,mukalla,14.5425,49.1242,301.78,68,40,0.71,YE,1690424489
1106,lazaro cardenas,17.9583,-102.2,301.53,75,61,2.39,MX,1690424332
1107,arteche,12.2645,125.4048,304.07,62,96,3.4,PH,1690424340
1108,sakaiminato,35.55,133.2333,306.11,70,20,3.09,JP,1690424490
1109,lichinga,-13.3128,35.2406,283.13,88,21,2.53,MZ,1690424340
1110,acarau,-2.8856,-40.12,298.89,83,11,7.31,BR,1690424490
1111,almeirim,-1.5233,-52.5817,299.68,69,52,1.01,BR,1690424490
1112,inhambane,-23.865,35.3833,291.27,70,11,2.05,MZ,1690424340
1113,matadi,-5.8167,13.45,294.76,87,2,1.52,CD,1690424341
1114,manggar,-2.8833,108.2667,301.87,70,34,6.32,ID,1690424491
1115,irtyshsk,53.3333,75.4572,290.6,88,100,5.07,KZ,1690424341
1116,grassano,40.6346,16.2779,290.38,63,4,2.64,IT,1690424491
1117,talcher,20.95,85.2167,301.71,81,33,5.26,IN,1690424341
1118,tasek glugor,5.4803,100.4985,303.11,84,40,1.54,MY,1690424341
1119,inari,68.906,27.0288,284.26,93,92,0.68,FI,1690424491
1120,luganville,-15.5333,167.1667,295.82,83,100,5.94,VU,1690424492
1121,benton,36.3334,-94.3335,304.1,67,0,2.57,US,1690424492
1122,cimitarra,6.3142,-73.9497,298.64,83,53,0.97,CO,1690424492
1123,tippi,7.2,35.45,290.59,99,99,0.87,ET,1690424492
1124,el nido,11.1858,119.3956,302.17,77,96,9.98,PH,1690424492
1125,ermoupolis,37.4423,24.9425,302.54,61,78,4.12,GR,1690424493
1126,penza,53.2007,45.0046,291.87,88,53,3.06,RU,1690424493
1127,leava,-14.3,-178.1667,299.27,74,85,5.96,WF,1690424343
1128,shulan,44.4167,126.95,301.58,65,86,5.97,CN,1690424343
1129,quellon,-43.1167,-73.6167,280.29,100,100,1.03,CL,1690424493
1130,kokpekty,48.75,82.4,301.25,23,97,1.25,KZ,1690424493
1131,camiri,-20.05,-63.5167,287.69,65,94,1.61,BO,1690424343
1132,sogel,52.85,7.5167,286.26,88,100,0.51,DE,1690424494
1133,krasnyy chikoy,50.3643,108.7512,293.44,68,79,2.07,RU,1690424494
1134,nicoya,10.1483,-85.452,297.96,87,100,1.74,CR,1690424494
1135,campos belos,-13.0367,-46.7717,293.86,38,14,1.58,BR,1690424494
1136,tazovsky,67.4667,78.7,291.55,76,11,1.1,RU,1690424494
1137,hobyo,5.3505,48.5268,297.43,83,58,9.88,SO,1690424494
1138,mugia,43.1041,-9.2179,291.99,79,99,3.16,ES,1690424495
1139,mandal,25.45,74.5667,300.93,77,100,4.16,IN,1690424495
1140,chak jhumra,31.5678,73.1835,299.11,93,100,5.09,PK,1690424495
1141,new norfolk,-42.7826,147.0587,286.44,58,100,1.79,AU,1690424495
1142,santa marta de ortigueira,43.6833,-7.85,291.07,86,97,1.43,ES,1690424495
1143,rio grande,-32.035,-52.0986,285.34,87,2,6.9,BR,1690424198
1144,xining,36.6167,101.7667,288.23,83,100,1.36,CN,1690424495
1145,kolwezi,-10.7148,25.4667,286.75,49,24,3.44,CD,1690424495
1146,santiago de cuba,20.0247,-75.8219,302.21,70,40,3.09,CU,1690424496
1147,jayapura,-2.5333,140.7,299.81,95,100,3.05,ID,1690424346
1148,rupert,42.6191,-113.6772,302.14,26,0,2.06,US,1690424346
1149,baneh,35.9975,45.8853,293.39,48,0,2.84,IR,1690424496
